fpr,tpr
0.0,0.0
0.0,6.150250622712876e-05
0.0,0.00012300501245425752
0.0,0.00024601002490851504
0.0,0.0002767612780220794
0.0,0.0003997662904763369
0.0,0.0005842738091577232
0.0,0.0006765275684984163
0.0,0.0009840400996340602
0.0,0.001045542605861189
0.0,0.001383806390110397
0.0,0.0017528214274731696
0.0,0.002060333958608813
0.0,0.0021833389710630706
0.0,0.002275592730403764
0.0,0.0023063439835173285
0.0,0.0024601002490851503
0.0,0.0027368615271072295
0.0,0.0028291152864479228
0.0,0.0033826378424920817
0.0,0.0036901503736277252
0.0,0.0037209016267412895
0.0,0.0038439066391955474
0.0,0.003936160398536241
0.0,0.004120667917217626
0.0,0.004243672929671884
0.0,0.004305175435899013
0.0,0.005043205510624558
0.0,0.005319966788646637
0.0,0.006119499369599311
0.0,0.006211753128940004
0.0,0.0071342907223469355
0.0,0.007257295734801193
0.0,0.0076263107721639654
0.0,0.00765706202527753
0.0,0.007780067037731787
0.0,0.007995325809526738
0.0,0.008272087087548818
0.0,0.008395092100003075
0.0,0.008456594606230204
0.0,0.008610350871798025
0.0,0.008641102124911591
0.0,0.010240167286816938
0.0,0.010270918539930502
0.0,0.010486177311725452
0.0,0.011685476183154464
0.0,0.011716227436268028
0.0,0.02367846489744457
0.0,0.02380146990989883
0.0,0.023832221163012392
0.0,0.02395522617546665
0.0,0.024047479934807343
0.0,0.029490451735908238
0.0,0.029551954242135366
0.0,0.0313355269227221
0.0,0.03139702942894923
0.0,0.03167379070697131
0.0,0.03290384083151388
0.0,0.033026845843968144
0.0,0.03311909960330883
0.0,0.03382637842492082
0.0,0.03385712967803438
0.0,0.03398013469048864
0.0,0.03407238844982933
0.0,0.05209262277437805
0.0,0.05279990159599004
0.0,0.053138165380239244
0.0,0.05319966788646637
0.0,0.053322672898920634
0.0,0.05338417540514776
0.0,0.05344567791137489
0.0,0.05347642916448845
0.0,0.054183707986100435
0.0,0.05424521049232756
0.0,0.05476798179525816
0.0,0.05486023555459885
0.0,0.05695132076632123
0.0,0.057012823272548356
0.0,0.05762784833481965
0.0,0.05778160460038747
0.0,0.059688182293428454
0.0,0.05978043605276915
0.0,0.06064147113994895
0.0,0.06079522740551677
0.0,0.06725299055936529
0.0,0.06743749807804668
0.0,0.06783726436852301
0.0,0.06796026938097728
0.0,0.06799102063409083
0.0,0.06814477689965866
0.0,0.06817552815277222
0.0,0.06823703065899936
0.0,0.06851379193702144
0.0,0.06857529444324856
0.0,0.07005135459269965
0.0,0.07011285709892678
0.0,0.0702666133644946
0.0,0.07032811587072173
0.0,0.07075863341431163
0.0,0.07085088717365233
0.0,0.07097389218610659
0.0,0.07106614594544727
0.0,0.07149666348903717
0.0,0.07155816599526431
0.0,0.07158891724837788
0.0,0.0717426735139457
0.0,0.07183492727328639
0.0,0.07201943479196778
0.0,0.07205018604508134
0.0,0.07211168855130846
0.0,0.07441803253482579
0.0,0.07454103754728005
0.0,0.07497155509086996
0.0,0.07500230634398351
0.0,0.07512531135643777
0.0,0.07527906762200559
0.0,0.07534057012823273
0.0,0.07555582890002768
0.0,0.07558658015314124
0.0,0.07564808265936837
0.0,0.07577108767182263
0.0,0.07638611273409392
0.0,0.07644761524032104
0.0,0.0764783664934346
0.0,0.07672437651834313
0.0,0.07675512777145668
0.0,0.07687813278391094
0.0,0.07693963529013807
0.0,0.07700113779636521
0.0,0.07703188904947876
0.0,0.07712414280881946
0.0,0.07718564531504658
0.0,0.07721639656816015
0.0,0.07727789907438729
0.0,0.07737015283372797
0.0,0.07749315784618223
0.0,0.07755466035240936
0.0,0.07770841661797719
0.0,0.07773916787109075
0.0,0.0792459792736554
0.0,0.07927673052676897
0.0,0.0793382330329961
0.0,0.07946123804545036
0.0,0.07964574556413175
0.0,0.07983025308281312
0.0,0.07995325809526738
0.0,0.08001476060149451
0.0,0.08090654694178788
0.0,0.08093729819490145
0.0,0.08121405947292352
0.0,0.08133706448537778
0.0,0.08136781573849135
0.0,0.08146006949783204
0.0,0.08173683077585411
0.0,0.08219809957255758
0.0,0.08229035333189827
0.0,0.08232110458501184
0.0,0.08247486085057966
0.0,0.08250561210369323
0.0,0.08459669731541561
0.0,0.08462744856852916
0.0,0.0846889510747563
0.0,0.08542698114948184
0.0,0.08545773240259541
0.0,0.08551923490882253
0.0,0.0855499861619361
0.0,0.08570374242750392
0.0,0.08576524493373106
0.0,0.085980503705526
0.0,0.08601125495863957
0.0,0.08797933515790768
0.0,0.0881330914234755
0.0,0.0885636089670654
0.0,0.08868661397951967
0.0,0.08874811648574679
0.0,0.0888403702450875
0.0,0.08890187275131461
0.0,0.08893262400442818
0.0,0.0889941265106553
0.0,0.08960915157292659
0.0,0.08963990282604016
0.0,0.08973215658538085
0.0,0.08979365909160798
0.0,0.08991666410406224
0.0,0.0900396691165165
0.0,0.09010117162274363
0.0,0.09019342538208432
0.0,0.09253052061871521
0.0,0.09259202312494234
0.0,0.09363756573080353
0.0,0.09366831698391709
0.0,0.09391432700882561
0.0,0.0940065807681663
0.0,0.09403733202127987
0.0,0.094098834527507
0.0,0.09412958578062056
0.0,0.09437559580552908
0.0,0.09456010332421046
0.0,0.09459085457732402
0.0,0.0965896860297057
0.0,0.09662043728281927
0.0,0.09671269104215997
0.0,0.09674344229527353
0.0,0.09680494480150066
0.0,0.09683569605461423
0.0,0.09692794981395492
0.0,0.09708170607952274
0.0,0.09717395983886343
0.0,0.0972969648513177
0.0,0.09738921861065838
0.0,0.09741996986377195
0.0,0.09751222362311264
0.0,0.09778898490113472
0.0,0.09788123866047542
0.0,0.09794274116670254
0.0,0.09797349241981611
0.0,0.09843476121651958
0.0,0.09846551246963314
0.0,0.09855776622897383
0.0,0.09861926873520097
0.0,0.09865001998831452
0.0,0.09871152249454165
0.0,0.09920354254435869
0.0,0.09929579630369938
0.0,0.09935729880992651
0.0,0.09941880131615363
0.0,0.09957255758172145
0.0,0.09960330883483502
0.0,0.09966481134106214
0.0,0.09981856760662997
0.0,0.0998800701128571
0.0,0.09994157261908423
0.0,0.10000307512531136
0.0,0.10018758264399275
0.0,0.10021833389710631
0.0,0.10037209016267414
0.0,0.10040284141578769
0.0,0.10046434392201482
0.0,0.10055659768135551
0.0,0.10067960269380977
0.0,0.1007411052000369
0.0,0.10080260770626404
0.0,0.10086411021249116
0.0,0.10092561271871829
0.0,0.10107936898428611
0.0,0.10114087149051323
0.0,0.1011716227436268
0.0,0.10129462775608106
0.0,0.10138688151542176
0.0,0.10144838402164888
0.0,0.10504628063593592
0.0,0.105323041913958
0.0,0.10550754943263937
0.0,0.10556905193886651
0.0,0.10636858451981918
0.0,0.10643008702604631
0.0,0.106522340785387
0.0,0.10769088840370244
0.0,0.10775239090992958
0.0,0.10784464466927027
0.0,0.10796764968172454
0.0,0.10812140594729235
0.0,0.10815215720040591
0.0,0.10824441095974661
0.0,0.10830591346597374
0.0,0.11079676496817245
0.0,0.1109197699806267
0.0,0.11104277499308096
0.0,0.11147329253667088
0.0,0.11156554629601156
0.0,0.11199606383960146
0.0,0.11218057135828285
0.0,0.11221132261139641
0.0,0.11273409391432701
0.0,0.11276484516744058
0.0,0.1128263476736677
0.0,0.11294935268612195
0.0,0.11602447799747839
0.0,0.11614748300993266
0.0,0.11623973676927335
0.0,0.11630123927550047
0.0,0.11639349303484117
0.0,0.11657800055352256
0.0,0.11667025431286325
0.0,0.11700851809711246
0.0,0.11703926935022602
0.0,0.11719302561579384
0.0,0.11725452812202097
0.0,0.1176542944124973
0.0,0.11774654817183801
0.0,0.11786955318429226
0.0,0.11802330944986009
0.0,0.11808481195608721
0.0,0.11848457824656354
0.0,0.11925335957440265
0.0,0.11928411082751622
0.0,0.11934561333374336
0.0,0.11953012085242473
0.0,0.11977613087733326
0.0,0.11980688213044681
0.0,0.12011439466158245
0.0,0.12017589716780959
0.0,0.12036040468649098
0.0,0.12039115593960453
0.0,0.12054491220517236
0.0,0.12066791721762662
0.0,0.12079092223008088
0.0,0.1213751960392386
0.0,0.12159045481103355
0.0,0.12165195731726068
0.0,0.12168270857037425
0.0,0.12177496232971494
0.0,0.12202097235462345
0.0,0.1221439773670777
0.0,0.12229773363264552
0.0,0.12235923613887266
0.0,0.12272825117623543
0.0,0.12278975368246256
0.0,0.12288200744180325
0.0,0.12300501245425752
0.0,0.1230972662135982
0.0,0.12315876871982533
0.0,0.1232817737322796
0.0,0.12331252498539315
0.0,0.12346628125096097
0.0,0.12349703250407454
0.0,0.1236200375165288
0.0,0.12374304252898305
0.0,0.12383529628832375
0.0,0.12389679879455087
0.0,0.12392755004766444
0.0,0.1240505550601187
0.0,0.1241428088194594
0.0,0.12426581383191365
0.0,0.12432731633814077
0.0,0.12438881884436791
0.0,0.12441957009748147
0.0,0.1257111227282512
0.0,0.1257726252344783
0.0,0.1274024416494972
0.0,0.12746394415572435
0.0,0.12786371044620068
0.0,0.12795596420554137
0.0,0.1280174667117685
0.0,0.12814047172422277
0.0,0.12820197423044988
0.0,0.12884775054583475
0.0,0.12933977059565177
0.0,0.12970878563301455
0.0,0.12989329315169593
0.0,0.1300162981641502
0.0,0.13004704941726375
0.0,0.13023155693594515
0.0,0.13056982072019435
0.0,0.13072357698576217
0.0,0.13103108951689782
0.0,0.13118484578246564
0.0,0.1314923583136013
0.0,0.1316461145791691
0.0,0.13189212460407762
0.0,0.13201512961653186
0.0,0.13204588086964544
0.0,0.13210738337587258
0.0,0.13223038838832682
0.0,0.13229189089455395
0.0,0.1323226421476675
0.0,0.13281466219748456
0.0,0.13287616470371166
0.0,0.1331221747286202
0.0,0.13315292598173376
0.0,0.13327593099418802
0.0,0.13333743350041513
0.0,0.13339893600664227
0.0,0.13349118976598295
0.0,0.13364494603155078
0.0,0.13376795104400505
0.0,0.13708908638027
0.0,0.13727359389895138
0.0,0.13733509640517852
0.0,0.1375196039238599
0.0,0.13764260893631416
0.0,0.13773486269565485
0.0,0.1378578677081091
0.0,0.13841139026415328
0.0,0.13856514652972107
0.0,0.1386574002890618
0.0,0.13868815154217534
0.0,0.13878040530151603
0.0,0.13884190780774316
0.0,0.13893416156708385
0.0,0.138995664073311
0.0,0.13911866908576526
0.0,0.1391494203388788
0.0,0.13961068913558228
0.0,0.13979519665426365
0.0,0.13982594790737723
0.0,0.14019496294474
0.0,0.14031796795719426
0.0,0.1403794704634214
0.0,0.14059472923521635
0.0,0.1406254804883299
0.0,0.14074848550078417
0.0,0.14093299301946555
0.0,0.14102524677880623
0.0,0.14585319351763584
0.0,0.14594544727697653
0.0,0.14600694978320367
0.0,0.14603770103631722
0.0,0.1461607060487715
0.0,0.14625295980811218
0.0,0.14628371106122576
0.0,0.14634521356745286
0.0,0.14637596482056645
0.0,0.14708324364217842
0.0,0.14714474614840556
0.0,0.14739075617331407
0.0,0.1475445124388819
0.0,0.14760601494510903
0.0,0.14766751745133613
0.0,0.15025062271287554
0.0,0.15031212521910267
0.0,0.15068114025646545
0.0,0.15074264276269259
0.0,0.15083489652203327
0.0,0.15120391155939605
