fpr,tpr
0.0,0.0
0.0,6.150250622712876e-05
0.0,0.00012300501245425752
0.0,0.00018450751868138627
0.0,0.0003075125311356438
0.0,0.00036901503736277253
0.0,0.00046126879670346565
0.0,0.0007687813278391094
0.0,0.0008302838340662382
0.0,0.0010147913527476244
0.0,0.0011992988714290107
0.0,0.0013530551369968326
0.0,0.0014760601494510901
0.0,0.0015068114025646546
0.0,0.0019988314523816846
0.0,0.0022448414772901996
0.0,0.002367846489744457
0.0,0.0023985977428580213
0.0,0.0024601002490851503
0.0,0.0028906177926750513
0.0,0.0032596328300378242
0.0,0.0033211353362649527
0.0,0.0033826378424920817
0.0,0.0035671453611734677
0.0,0.003597896614287032
0.0,0.003659399120514161
0.0,0.004335926689012577
0.0,0.004397429195239706
0.0,0.004489682954580399
0.0,0.004551185460807528
0.0,0.004766444232602479
0.0,0.004889449245056736
0.0,0.004981703004397429
0.0,0.005350718041760202
0.0,0.005473723054214459
0.0,0.005535225560441588
0.0,0.005596728066668717
0.0,0.0056582305728958456
0.0,0.00568898182600941
0.0,0.005811986838463667
0.0,0.006580768166302777
0.0,0.0066422706725299055
0.0,0.006980534456779114
0.0,0.007042036963006242
0.0,0.0071650419754605
0.0,0.007257295734801193
0.0,0.007349549494141887
0.0,0.007472554506596144
0.0,0.007534057012823272
0.0,0.0076263107721639654
0.0,0.007718564531504659
0.0,0.007780067037731787
0.0,0.007841569543958916
0.0,0.008026077062640302
0.0,0.008210584581321689
0.0,0.008241335834435252
0.0,0.008364340846889511
0.0,0.008733355884252282
0.0,0.008917863402933669
0.0,0.008979365909160798
0.0,0.009071619668501492
0.0,0.009194624680955749
0.0,0.009348380946523571
0.0,0.009409883452750699
0.0,0.009471385958977828
0.0,0.009563639718318521
0.0,0.009625142224545651
0.0,0.009686644730772779
0.0,0.009748147236999908
0.0,0.009901903502567729
0.0,0.009994157261908422
0.0,0.010270918539930502
0.0,0.010363172299271195
0.0,0.010486177311725452
0.0,0.010578431071066145
0.0,0.010855192349088225
0.0,0.010978197361542482
0.0,0.011070451120883175
0.0,0.011131953627110305
0.0,0.011224207386450998
0.0,0.011285709892678127
0.0,0.011500968664473078
0.0,0.01159322242381377
0.0,0.011654724930040898
0.0,0.011839232448722285
0.0,0.011900734954949414
0.0,0.012054491220517237
0.0,0.012115993726744365
0.0,0.012177496232971494
0.0,0.012392755004766444
0.0,0.012454257510993574
0.0,0.012823272548356345
0.0,0.012884775054583474
0.0,0.012946277560810604
0.0,0.013100033826378425
0.0,0.01334604385128694
0.0,0.013469048863741197
0.0,0.013530551369968327
0.0,0.01356130262308189
0.0,0.013715058888649713
0.0,0.013745810141763277
0.0,0.014022571419785357
0.0,0.014084073926012484
0.0,0.014360835204034564
0.0,0.014453088963375257
0.0,0.01460684522894308
0.0,0.014668347735170208
0.0,0.014852855253851594
0.0,0.014945109013192287
0.0,0.015068114025646544
0.0,0.01509886527876011
0.0,0.015406377809895754
0.0,0.015437129063009317
0.0,0.015498631569236447
0.0,0.01559088532857714
0.0,0.0157138903410314
0.0,0.01580614410037209
0.0,0.015867646606599218
0.0,0.015898397859712782
0.0,0.015959900365939913
0.0,0.016052154125280604
0.0,0.016205910390848427
0.0,0.016544174175097636
0.0,0.016636427934438328
0.0,0.01669793044066546
0.0,0.01679018420000615
0.0,0.016851686706233278
0.0,0.0170054429718011
0.0,0.01722070174359605
0.0,0.01734370675605031
0.0,0.017374458009163873
0.0,0.017497463021618132
0.0,0.017589716780958824
0.0,0.017712721793413082
0.0,0.01777422429964021
0.0,0.017835726805867338
0.0,0.017958731818321597
0.0,0.01811248808388942
0.0,0.01820474184323011
0.0,0.018235493096343675
0.0,0.018296995602570806
0.0,0.018358498108797933
0.0,0.018481503121252192
0.0,0.018573756880592884
0.0,0.01863525938682001
0.0,0.01875826439927427
0.0,0.018819766905501398
0.0,0.018850518158614965
0.0,0.01897352317106922
0.0,0.019065776930409915
0.0,0.019158030689750607
0.0,0.01952704572711338
0.0,0.019619299486454075
0.0,0.019711553245794766
0.0,0.019773055752021894
0.0,0.019834558258249025
0.0,0.019896060764476153
0.0,0.02001906577693041
0.0,0.020142070789384667
0.0,0.02051108582674744
0.0,0.020603339586088135
0.0,0.020757095851655954
0.0,0.020818598357883085
0.0,0.020910852117223776
0.0,0.020972354623450904
0.0,0.021095359635905163
0.0,0.02115686214213229
0.0,0.021249115901472986
0.0,0.02137212091392724
0.0,0.021556628432608627
0.0,0.02171038469817645
0.0,0.02177188720440358
0.0,0.02183338971063071
0.0,0.021894892216857836
0.0,0.022386912266674868
0.0,0.022448414772901996
0.0,0.022540668532242687
0.0,0.022632922291583382
0.0,0.02269442479781051
0.0,0.022786678557151205
0.0,0.022848181063378332
0.0,0.022878932316491896
0.0,0.022940434822719027
0.0,0.023063439835173283
0.0,0.02318644484762754
0.0,0.023309449860081797
0.0,0.023401703619422492
0.0,0.02346320612564962
0.0,0.02367846489744457
0.0,0.02380146990989883
0.0,0.02389372366923952
0.0,0.023924474922353087
0.0,0.023985977428580215
0.0,0.024108982441034474
0.0,0.0241704849472616
0.0,0.024201236200375165
0.0,0.024262738706602293
0.0,0.02444724622528368
0.0,0.024570251237737938
0.0,0.024816261262646452
0.0,0.02487776376887358
0.0,0.025123773793782098
0.0,0.02521602755312279
0.0,0.025308281312463484
0.0,0.025369783818690612
0.0,0.025400535071804176
0.0,0.02549278883114487
0.0,0.02576955010916695
0.0,0.025831052615394076
0.0,0.02586180386850764
0.0,0.02592330637473477
0.0,0.0259848088809619
0.0,0.026077062640302594
0.0,0.026169316399643285
0.0,0.026292321412097544
0.0,0.0264153264245518
0.0,0.02647682893077893
0.0,0.026569082690119622
0.0,0.02663058519634675
0.0,0.02669208770257388
0.0,0.026722838955687445
0.0,0.02690734647436883
0.0,0.026938097727482395
0.0,0.027091853993050218
0.0,0.027368615271072295
0.0,0.027430117777299427
0.0,0.027522371536640118
0.0,0.027645376549094377
0.0,0.02773763030843507
0.0,0.027860635320889327
0.0,0.027922137827116455
0.0,0.028045142839570714
0.0,0.028075894092684277
0.0,0.028137396598911405
0.0,0.028291152864479228
0.0,0.028414157876933487
0.0,0.02844490913004705
0.0,0.028537162889387742
0.0,0.028567914142501306
0.0,0.028690919154955564
0.0,0.02872167040806913
0.0,0.028844675420523387
0.0,0.028906177926750515
0.0,0.029029182939204774
0.0,0.029182939204772596
0.0,0.029244441710999724
0.0,0.02930594421722685
0.0,0.02936744672345398
0.0,0.029398197976567546
0.0,0.029521202989021802
0.0,0.029582705495248933
0.0,0.02970571050770319
0.0,0.029797964267043883
0.0,0.029951720532611702
0.0,0.030013223038838834
0.0,0.030043974291952397
0.0,0.030320735569974475
0.0,0.030382238076201606
0.0,0.030443740582428734
0.0,0.030474491835542298
0.0,0.030597496847996557
0.0,0.03062824810111012
0.0,0.030689750607337248
0.0,0.030874258126018635
0.0,0.030935760632245762
0.0,0.03096651188535933
0.0,0.031028014391586457
0.0,0.031089516897813585
0.0,0.031151019404040716
0.0,0.031243273163381408
0.0,0.031304775669608535
0.0,0.0314277806820628
0.0,0.031520034441403486
0.0,0.03167379070697131
0.0,0.031704541960084875
0.0,0.031796795719425563
0.0,0.032012054491220514
0.0,0.03204280574433408
0.0,0.03210430825056121
0.0,0.032196562009901904
0.0,0.032350318275469726
0.0,0.032411820781696854
0.0,0.03247332328792398
0.0,0.03278083581905963
0.0,0.03299609459085458
0.0,0.033026845843968144
0.0,0.033242104615763095
0.0,0.033272855868876655
0.0,0.03336510962821735
0.0,0.03339586088133092
0.0,0.03364187090623943
0.0,0.03373412466558012
0.0,0.03385712967803438
0.0,0.03398013469048864
0.0,0.034164642209170024
0.0,0.03419539346228359
0.0,0.034595159752759924
0.0,0.03471816476521418
0.0,0.03493342353700913
0.0,0.035025677296349825
0.0,0.03511793105569052
0.0,0.0353024385743719
0.0,0.035456194839939725
0.0,0.03573295611796181
0.0,0.03576370737107537
0.0,0.0358252098773025
0.0,0.035855961130416066
0.0,0.03591746363664319
0.0,0.03619422491466527
0.0,0.0362557274208924
0.0,0.03640948368646022
0.0,0.036501737445800916
0.0,0.03665549371136874
0.0,0.0366862449644823
0.0,0.03687075248316369
0.0,0.036993757495617945
0.0,0.03708601125495864
0.0,0.03711676250807221
0.0,0.03730127002675359
0.0,0.03733202127986716
0.0,0.037393523786094285
0.0,0.03751652879854854
0.0,0.03757803130477567
0.0,0.037639533811002795
0.0,0.03770103631722993
0.0,0.037854792582797746
0.0,0.03797779759525201
0.0,0.038039300101479136
0.0,0.03810080260770626
0.0,0.038254558873274086
3.0900438786230764e-05,0.03840831513884191
3.0900438786230764e-05,0.038531320151296164
3.0900438786230764e-05,0.03859282265752329
3.0900438786230764e-05,0.038654325163750426
3.0900438786230764e-05,0.038715827669977554
3.0900438786230764e-05,0.038746578923091114
3.0900438786230764e-05,0.03880808142931824
3.0900438786230764e-05,0.038931086441772504
3.0900438786230764e-05,0.03899258894799963
3.0900438786230764e-05,0.03905409145422676
3.0900438786230764e-05,0.03908484270734033
3.0900438786230764e-05,0.03920784771979458
3.0900438786230764e-05,0.03930010147913528
3.0900438786230764e-05,0.03951536025093023
3.0900438786230764e-05,0.03963836526338448
3.0900438786230764e-05,0.03966911651649805
3.0900438786230764e-05,0.039792121528952305
3.0900438786230764e-05,0.03994587779452013
3.0900438786230764e-05,0.040007380300747256
3.0900438786230764e-05,0.04016113656631508
3.0900438786230764e-05,0.040284141578769334
3.0900438786230764e-05,0.04037639533811003
3.0900438786230764e-05,0.040437897844337156
3.0900438786230764e-05,0.040468649097450723
3.0900438786230764e-05,0.04056090285679141
3.0900438786230764e-05,0.0407454103754728
3.0900438786230764e-05,0.040837664134813496
3.0900438786230764e-05,0.040899166641040624
3.0900438786230764e-05,0.04102217165349488
3.0900438786230764e-05,0.041114425412835574
3.0900438786230764e-05,0.0411759279190627
3.0900438786230764e-05,0.04123743042528983
3.0900438786230764e-05,0.04129893293151696
3.0900438786230764e-05,0.041360435437744085
3.0900438786230764e-05,0.04142193794397122
3.0900438786230764e-05,0.04145268919708478
3.0900438786230764e-05,0.041544942956425475
3.0900438786230764e-05,0.041575694209539035
3.0900438786230764e-05,0.0416986992219933
3.0900438786230764e-05,0.041760201728220425
3.0900438786230764e-05,0.04182170423444755
3.0900438786230764e-05,0.04185245548756112
3.0900438786230764e-05,0.04194470924690181
3.0900438786230764e-05,0.041975460500015375
3.0900438786230764e-05,0.0421292167655832
3.0900438786230764e-05,0.04231372428426458
3.0900438786230764e-05,0.04243672929671884
3.0900438786230764e-05,0.04249823180294597
3.0900438786230764e-05,0.04252898305605953
3.0900438786230764e-05,0.042621236815400226
3.0900438786230764e-05,0.042651988068513794
3.0900438786230764e-05,0.04271349057474092
3.0900438786230764e-05,0.04274424182785448
3.0900438786230764e-05,0.042867246840308744
3.0900438786230764e-05,0.042897998093422304
3.0900438786230764e-05,0.04302100310587657
3.0900438786230764e-05,0.043082505612103694
3.0900438786230764e-05,0.04317475937144439
